,시도,일시,fire,평균기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),최저기온(°C),일 최심적설(cm)
16630,인천,2019-03-22,0,3.1999999999999997,8.3,0.0,45.5,16.4,5.033333333333333,-2.0,0.0
16631,인천,2019-03-23,0,3.7999999999999994,9.0,0.9333333333333335,57.73333333333333,12.2,4.433333333333334,-3.5,0.0
16632,인천,2019-03-24,0,5.033333333333333,8.4,0.0,60.13333333333333,8.0,4.1000000000000005,0.5,0.0
16633,인천,2019-03-25,0,7.5,11.3,0.0,76.8,9.2,4.033333333333333,2.4,0.0
16634,인천,2019-03-26,0,8.233333333333334,15.0,0.0,78.16666666666667,5.7,2.6,2.3,0.0
16635,인천,2019-03-27,0,8.700000000000001,13.9,0.0,81.43333333333334,9.9,4.133333333333334,3.2,0.0
16636,인천,2019-03-28,0,7.0,13.1,0.0,52.46666666666667,9.4,4.033333333333334,4.0,0.0
16637,인천,2019-03-29,0,7.133333333333333,12.1,0.6,46.23333333333333,8.6,3.6,2.7,0.0
16638,인천,2019-03-30,0,4.833333333333333,8.7,1.8666666666666665,76.36666666666666,14.2,5.266666666666667,2.9,0.0
16639,인천,2019-03-31,0,4.933333333333334,9.3,0.0,49.56666666666666,14.1,6.066666666666666,1.9,0.0
16640,인천,2019-04-01,1,5.8999999999999995,10.3,0.0,48.46666666666667,6.5,3.6333333333333333,-0.8,0.0
16641,인천,2019-04-02,1,6.7,11.6,0.0,48.76666666666667,7.9,3.4333333333333336,-1.2,0.0
16642,인천,2019-04-03,0,6.933333333333334,12.3,0.0,56.46666666666667,6.7,3.4,-1.0,0.0
16643,인천,2019-04-04,0,8.166666666666666,13.1,0.0,65.0,11.4,4.966666666666667,0.1,0.0
16644,인천,2019-04-05,0,9.9,17.6,0.0,50.6,11.1,4.3999999999999995,5.8,0.0
16645,인천,2019-04-06,0,8.433333333333332,11.5,0.03333333333333333,53.6,7.2,2.066666666666667,3.0,0.0
16646,인천,2019-04-07,0,10.4,18.1,0.0,44.86666666666667,6.1,2.8333333333333335,1.3,0.0
16647,인천,2019-04-08,0,9.866666666666667,17.1,0.0,38.46666666666667,7.5,3.4,5.1,0.0
16648,인천,2019-04-09,0,8.566666666666668,14.1,13.033333333333333,58.03333333333333,8.4,3.6999999999999997,5.1,0.0
16649,인천,2019-04-10,0,6.866666666666667,11.2,2.466666666666667,81.7,7.0,3.3333333333333335,3.9,0.0
16650,인천,2019-04-11,0,8.299999999999999,14.2,0.0,72.66666666666667,5.8,2.3000000000000003,1.5,0.0
16651,인천,2019-04-12,0,9.533333333333333,15.9,0.0,66.39999999999999,6.1,3.0,1.6,0.0
16652,인천,2019-04-13,0,9.866666666666667,16.2,0.0,54.1,6.1,2.6666666666666665,2.5,0.0
16653,인천,2019-04-14,0,8.833333333333334,14.9,3.1999999999999997,65.63333333333333,10.4,3.966666666666667,4.9,0.0
16654,인천,2019-04-15,0,10.6,16.6,0.0,52.0,8.8,3.1999999999999997,2.4,0.0
16655,인천,2019-04-16,0,11.966666666666667,20.0,0.0,45.4,7.1,2.6333333333333333,4.5,0.0
16656,인천,2019-04-17,0,12.566666666666668,19.0,0.0,58.666666666666664,7.7,3.0,4.8,0.0
16657,인천,2019-04-18,0,10.6,14.8,0.0,83.10000000000001,8.2,3.1999999999999997,6.8,0.0
16658,인천,2019-04-19,0,12.0,19.0,0.0,65.0,5.2,2.433333333333333,6.8,0.0
16659,인천,2019-04-20,0,11.333333333333334,17.7,0.5333333333333333,83.43333333333334,4.6,2.1333333333333333,5.6,0.0
16660,인천,2019-04-21,0,11.566666666666668,18.0,0.26666666666666666,88.60000000000001,6.4,2.3000000000000003,7.1,0.0
16661,인천,2019-04-22,0,14.5,25.5,0.0,70.73333333333333,4.9,1.866666666666667,6.4,0.0
16662,인천,2019-04-23,0,15.833333333333334,23.7,0.0,70.60000000000001,6.4,1.9000000000000001,8.0,0.0
16663,인천,2019-04-24,0,14.799999999999999,22.5,2.6333333333333333,81.93333333333332,8.4,2.966666666666667,9.6,0.0
16664,인천,2019-04-25,0,11.1,16.9,6.933333333333333,86.39999999999999,9.8,3.3000000000000003,6.0,0.0
16665,인천,2019-04-26,0,8.200000000000001,10.9,1.9000000000000001,81.8,8.3,3.733333333333333,5.3,0.0
16666,인천,2019-04-27,0,10.666666666666666,17.3,0.0,61.06666666666666,6.5,2.466666666666667,2.8,0.0
16667,인천,2019-04-28,0,11.700000000000001,16.3,0.03333333333333333,62.166666666666664,6.4,2.3666666666666667,7.3,0.0
16668,인천,2019-04-29,0,11.766666666666666,17.5,0.0,62.43333333333334,5.3,1.8,6.7,0.0
16669,인천,2019-04-30,0,13.466666666666667,20.4,0.0,61.43333333333334,4.9,2.1333333333333333,6.6,0.0
16670,인천,2019-05-01,0,13.966666666666667,21.6,0.0,63.699999999999996,9.6,3.4333333333333336,8.2,0.0
16671,인천,2019-05-02,0,15.666666666666666,24.0,0.0,41.36666666666667,6.3,3.3333333333333335,8.3,0.0
16672,인천,2019-05-03,0,14.4,21.8,0.0,60.96666666666667,5.3,2.533333333333333,6.8,0.0
16673,인천,2019-05-04,1,15.666666666666666,23.6,0.0,62.699999999999996,5.3,2.0,7.7,0.0
16674,인천,2019-05-05,0,15.299999999999999,24.3,0.0,56.1,12.2,3.5,8.4,0.0
16675,인천,2019-05-06,0,12.933333333333332,19.3,0.0,36.5,10.4,4.5,8.3,0.0
16676,인천,2019-05-07,0,13.433333333333332,19.2,0.0,52.6,9.5,3.766666666666667,5.5,0.0
16677,인천,2019-05-08,0,14.0,19.3,0.0,64.16666666666667,9.0,3.4,6.5,0.0
16678,인천,2019-05-09,1,13.966666666666667,19.4,0.0,65.03333333333333,9.5,3.4,8.3,0.0
16679,인천,2019-05-10,0,13.799999999999999,21.6,0.0,75.39999999999999,5.7,2.2666666666666666,8.1,0.0
16680,인천,2019-05-11,1,15.333333333333334,24.4,0.0,63.333333333333336,5.6,2.2333333333333334,8.8,0.0
16681,인천,2019-05-12,0,16.96666666666667,25.8,0.0,47.6,4.9,1.9000000000000001,8.4,0.0
16682,인천,2019-05-13,0,14.866666666666665,21.3,1.3,66.2,6.3,2.3333333333333335,10.0,0.0
16683,인천,2019-05-14,0,15.866666666666667,23.8,0.0,69.89999999999999,5.0,2.033333333333333,7.2,0.0
16684,인천,2019-05-15,0,16.3,24.1,0.0,77.36666666666666,4.8,2.033333333333333,10.6,0.0
16685,인천,2019-05-16,0,19.233333333333334,26.8,0.0,67.03333333333333,5.5,2.1666666666666665,11.1,0.0
16686,인천,2019-05-17,0,19.8,26.4,0.0,66.03333333333333,5.2,1.7666666666666666,13.2,0.0
16687,인천,2019-05-18,0,20.099999999999998,26.3,0.3666666666666667,66.36666666666666,8.4,3.533333333333333,14.4,0.0
16688,인천,2019-05-19,0,17.8,21.1,17.833333333333332,96.10000000000001,7.6,3.0666666666666664,14.1,0.0
16689,인천,2019-05-20,0,15.0,19.5,4.433333333333334,66.0,9.4,5.133333333333333,11.0,0.0
16690,인천,2019-05-21,0,16.400000000000002,22.2,0.0,62.833333333333336,10.1,4.333333333333333,11.8,0.0
16691,인천,2019-05-22,0,17.433333333333334,24.9,0.0,60.96666666666666,9.7,3.733333333333333,10.0,0.0
16692,인천,2019-05-23,0,17.433333333333334,25.4,0.0,73.13333333333334,5.9,2.533333333333333,10.8,0.0
16693,인천,2019-05-24,0,20.0,29.0,0.0,68.83333333333333,7.8,2.9333333333333336,12.6,0.0
16694,인천,2019-05-25,0,19.033333333333335,25.0,0.0,75.6,8.5,3.3000000000000003,12.8,0.0
16695,인천,2019-05-26,0,21.066666666666666,27.8,0.26666666666666666,63.300000000000004,11.3,4.0,14.9,0.0
16696,인천,2019-05-27,0,16.5,22.7,10.833333333333334,84.76666666666667,10.7,4.666666666666667,12.1,0.0
16697,인천,2019-05-28,0,17.233333333333334,23.8,0.0,60.0,9.9,4.066666666666666,11.4,0.0
16698,인천,2019-05-29,0,17.966666666666665,23.0,0.0,63.6,6.9,2.766666666666667,11.8,0.0
16699,인천,2019-05-30,1,18.133333333333333,22.4,0.0,63.46666666666666,10.6,3.8333333333333335,11.6,0.0
16700,인천,2019-05-31,0,17.099999999999998,21.2,0.0,68.60000000000001,6.7,3.5666666666666664,12.4,0.0
16701,인천,2019-06-01,0,16.03333333333333,20.2,0.0,81.7,5.9,2.6999999999999997,12.3,0.0
16702,인천,2019-06-02,0,17.7,24.4,0.0,70.56666666666666,7.2,3.0,10.9,0.0
16703,인천,2019-06-03,0,19.066666666666666,27.1,0.43333333333333335,72.13333333333334,11.0,2.8333333333333335,13.0,0.0
16704,인천,2019-06-04,0,18.566666666666666,24.7,0.4666666666666666,79.89999999999999,7.0,2.8333333333333335,14.3,0.0
16705,인천,2019-06-05,0,17.933333333333334,23.2,0.0,89.76666666666667,7.1,2.3333333333333335,14.3,0.0
16706,인천,2019-06-06,0,18.099999999999998,22.1,6.2,91.60000000000001,6.7,2.3000000000000003,14.3,0.0
16707,인천,2019-06-07,0,18.966666666666665,24.2,18.233333333333334,81.2,7.2,4.166666666666667,14.7,0.0
16708,인천,2019-06-08,0,19.3,24.9,0.0,73.89999999999999,6.3,2.2666666666666666,14.1,0.0
16709,인천,2019-06-09,0,18.466666666666665,23.8,2.2333333333333334,85.13333333333333,6.3,2.4,14.9,0.0
16710,인천,2019-06-10,0,17.96666666666667,23.0,6.166666666666667,78.83333333333333,6.2,2.9333333333333336,13.9,0.0
16711,인천,2019-06-11,0,18.8,24.4,0.0,67.36666666666666,5.9,2.5,13.8,0.0
16712,인천,2019-06-12,0,19.3,24.0,0.0,74.73333333333333,5.1,2.1333333333333333,13.8,0.0
16713,인천,2019-06-13,0,19.733333333333334,26.8,0.0,76.36666666666666,6.0,2.2,13.7,0.0
16714,인천,2019-06-14,0,19.766666666666666,26.7,0.26666666666666666,79.76666666666667,4.2,1.9333333333333333,14.6,0.0
16715,인천,2019-06-15,0,19.866666666666667,26.6,0.0,73.03333333333333,8.6,3.5999999999999996,13.2,0.0
16716,인천,2019-06-16,0,19.3,25.7,0.0,72.56666666666668,7.0,3.0666666666666664,14.2,0.0
16717,인천,2019-06-17,0,19.166666666666668,23.3,0.06666666666666667,79.66666666666667,5.6,2.733333333333333,15.1,0.0
16718,인천,2019-06-18,0,19.233333333333334,24.1,7.5,86.96666666666665,8.8,3.0,15.2,0.0
16719,인천,2019-06-19,0,20.099999999999998,25.0,1.5666666666666667,89.2,7.9,2.533333333333333,17.1,0.0
16720,인천,2019-06-20,0,20.46666666666667,25.5,0.0,87.06666666666666,5.2,2.233333333333333,17.2,0.0
16721,인천,2019-06-21,0,20.099999999999998,24.8,0.09999999999999999,88.16666666666667,4.8,2.2333333333333334,15.0,0.0
16722,인천,2019-06-22,0,21.566666666666663,28.3,0.0,65.03333333333333,5.2,2.566666666666667,14.9,0.0
16723,인천,2019-06-23,0,22.866666666666664,28.8,0.0,54.03333333333333,6.1,2.6333333333333333,15.2,0.0
16724,인천,2019-06-24,0,22.266666666666666,27.3,0.0,70.33333333333333,5.7,2.2666666666666666,16.5,0.0
16725,인천,2019-06-25,0,21.766666666666666,29.0,0.0,76.03333333333333,5.2,2.1333333333333333,15.4,0.0
16726,인천,2019-06-26,0,22.233333333333334,27.9,0.0,70.93333333333334,4.1,1.5333333333333332,15.7,0.0
16727,인천,2019-06-27,0,22.633333333333336,29.1,0.4666666666666666,75.63333333333334,6.5,2.5333333333333337,16.9,0.0
16728,인천,2019-06-28,0,22.2,26.9,1.4333333333333333,79.86666666666667,5.0,1.8666666666666665,19.0,0.0
16729,인천,2019-06-29,0,22.0,26.3,2.0,84.63333333333334,6.5,1.8,18.2,0.0
16730,인천,2019-06-30,0,21.833333333333332,25.8,0.06666666666666667,88.10000000000001,5.4,2.7000000000000006,18.0,0.0
16731,인천,2019-07-01,0,22.166666666666668,26.3,0.0,80.89999999999999,5.9,2.566666666666667,17.5,0.0
16732,인천,2019-07-02,0,22.5,27.9,0.0,81.3,5.4,2.533333333333333,17.4,0.0
16733,인천,2019-07-03,0,21.833333333333332,26.2,0.0,86.36666666666667,4.2,1.8333333333333333,17.3,0.0
16734,인천,2019-07-04,0,21.833333333333332,27.4,0.0,84.73333333333333,5.4,2.3333333333333335,16.2,0.0
16735,인천,2019-07-05,0,22.866666666666664,30.8,0.0,73.8,5.5,2.066666666666667,16.4,0.0
16736,인천,2019-07-06,0,26.066666666666666,34.6,0.0,55.76666666666667,5.9,2.233333333333333,15.6,0.0
16737,인천,2019-07-07,1,25.099999999999998,30.6,0.09999999999999999,56.86666666666667,7.1,3.6666666666666665,19.3,0.0
16738,인천,2019-07-08,0,23.599999999999998,30.2,0.0,56.76666666666667,6.1,3.0666666666666664,18.2,0.0
16739,인천,2019-07-09,0,23.599999999999998,29.9,0.0,57.36666666666667,5.4,2.733333333333333,18.0,0.0
16740,인천,2019-07-10,0,21.3,26.4,7.866666666666667,72.0,6.5,3.3000000000000003,17.1,0.0
16741,인천,2019-07-11,0,20.099999999999998,23.2,6.366666666666667,85.83333333333333,6.1,3.4333333333333336,16.4,0.0
16742,인천,2019-07-12,0,21.766666666666666,25.7,0.7333333333333334,86.7,5.6,2.4,17.7,0.0
16743,인천,2019-07-13,0,22.433333333333334,26.6,3.733333333333333,88.56666666666666,4.8,2.0666666666666664,18.6,0.0
16744,인천,2019-07-14,0,22.599999999999998,28.5,0.0,86.60000000000001,4.7,1.8333333333333333,17.7,0.0
16745,인천,2019-07-15,0,22.366666666666664,26.5,0.0,88.10000000000001,5.7,1.9333333333333333,17.6,0.0
16746,인천,2019-07-16,0,22.866666666666664,28.1,12.833333333333334,87.8,5.2,2.1333333333333333,19.1,0.0
16747,인천,2019-07-17,0,23.066666666666666,28.5,0.03333333333333333,84.66666666666667,4.5,1.7333333333333332,18.5,0.0
16748,인천,2019-07-18,0,24.7,31.6,0.0,74.23333333333333,4.6,1.9333333333333333,18.5,0.0
16749,인천,2019-07-19,0,26.599999999999998,35.0,0.0,70.4,5.6,1.9333333333333336,20.1,0.0
16750,인천,2019-07-20,0,27.233333333333334,31.4,1.4333333333333333,72.96666666666665,8.2,3.733333333333333,22.6,0.0
16751,인천,2019-07-21,0,24.7,28.5,2.5,90.76666666666667,7.3,3.1333333333333333,21.6,0.0
16752,인천,2019-07-22,0,24.3,29.1,0.0,91.83333333333333,4.7,2.466666666666667,20.2,0.0
16753,인천,2019-07-23,0,24.7,30.6,0.0,90.03333333333335,6.9,3.1999999999999997,20.1,0.0
16754,인천,2019-07-24,0,24.3,26.2,12.733333333333334,95.03333333333335,6.6,2.9333333333333336,20.3,0.0
16755,인천,2019-07-25,0,24.5,26.1,17.533333333333335,96.23333333333333,5.3,2.1333333333333333,20.5,0.0
16756,인천,2019-07-26,0,23.666666666666668,26.1,70.86666666666666,96.26666666666667,7.0,2.3333333333333335,19.8,0.0
16757,인천,2019-07-27,0,25.96666666666667,32.2,1.6666666666666667,88.43333333333332,5.8,2.233333333333333,20.3,0.0
16758,인천,2019-07-28,0,25.133333333333336,27.2,40.86666666666667,94.83333333333333,7.5,3.8666666666666667,21.9,0.0
16759,인천,2019-07-29,0,26.099999999999998,29.0,1.9666666666666668,88.86666666666667,7.4,4.633333333333333,23.0,0.0
16760,인천,2019-07-30,0,26.166666666666668,29.2,8.966666666666667,91.60000000000001,7.8,4.966666666666666,22.9,0.0
16761,인천,2019-07-31,0,25.233333333333334,27.0,28.933333333333334,94.96666666666665,6.9,2.803703703703704,22.5,0.0
16762,인천,2019-08-01,0,24.900000000000002,28.3,11.6,94.16666666666667,5.5,2.1333333333333333,21.7,0.0
16763,인천,2019-08-02,0,26.166666666666668,31.5,0.0,87.7,5.7,1.9333333333333333,21.5,0.0
16764,인천,2019-08-03,0,26.833333333333332,33.6,0.0,82.43333333333334,4.7,1.7666666666666666,22.1,0.0
16765,인천,2019-08-04,0,27.5,33.1,0.0,76.8,5.1,1.5,21.6,0.0
16766,인천,2019-08-05,0,28.133333333333336,34.5,0.0,76.26666666666667,5.1,1.8333333333333333,21.7,0.0
16767,인천,2019-08-06,0,29.5,34.9,0.0,67.93333333333332,4.8,1.8333333333333333,23.4,0.0
16768,인천,2019-08-07,0,27.066666666666663,31.1,0.0,77.2,4.4,1.7,23.1,0.0
16769,인천,2019-08-08,0,26.233333333333334,30.8,1.5333333333333332,86.96666666666665,6.1,1.8333333333333333,22.0,0.0
16770,인천,2019-08-09,0,27.233333333333334,32.3,0.06666666666666667,82.16666666666667,4.3,1.8666666666666665,22.9,0.0
16771,인천,2019-08-10,0,29.166666666666668,36.0,0.0,75.06666666666666,6.0,2.1333333333333333,22.6,0.0
16772,인천,2019-08-11,0,28.266666666666666,35.1,16.866666666666667,68.5,10.6,5.366666666666667,22.7,0.0
16773,인천,2019-08-12,0,25.566666666666666,29.1,44.70000000000001,94.73333333333333,12.3,4.0,22.6,0.0
16774,인천,2019-08-13,0,26.099999999999998,32.4,12.033333333333333,88.33333333333333,7.8,3.033333333333333,22.6,0.0
16775,인천,2019-08-14,0,27.733333333333334,33.7,1.0666666666666667,82.33333333333333,4.7,1.9666666666666668,22.7,0.0
16776,인천,2019-08-15,0,25.0,28.5,3.5666666666666664,86.03333333333335,5.8,2.766666666666667,21.7,0.0
16777,인천,2019-08-16,0,25.333333333333332,29.8,0.2333333333333333,84.73333333333333,7.3,3.4333333333333336,22.1,0.0
16778,인천,2019-08-17,0,24.633333333333336,28.7,0.0,75.60000000000001,7.0,3.0666666666666664,21.0,0.0
16779,인천,2019-08-18,0,24.066666666666666,28.4,0.0,76.16666666666667,4.6,2.1333333333333333,20.0,0.0
16780,인천,2019-08-19,0,24.5,30.4,0.0,74.7,4.7,1.9000000000000001,19.3,0.0
16781,인천,2019-08-20,0,25.833333333333332,31.4,0.0,71.83333333333333,4.7,1.7666666666666668,19.8,0.0
16782,인천,2019-08-21,0,25.099999999999998,30.7,0.3,80.96666666666667,4.5,1.5333333333333332,20.8,0.0
16783,인천,2019-08-22,0,24.866666666666664,29.7,0.0,80.06666666666666,5.3,2.1,19.8,0.0
16784,인천,2019-08-23,0,24.5,29.0,0.0,70.10000000000001,5.4,2.433333333333333,18.6,0.0
16785,인천,2019-08-24,0,23.099999999999998,27.5,0.0,75.3,5.7,2.1666666666666665,18.8,0.0
16786,인천,2019-08-25,0,23.766666666666666,28.0,0.0,77.93333333333334,4.9,1.8333333333333333,18.1,0.0
16787,인천,2019-08-26,0,24.333333333333332,29.5,0.0,81.0,4.4,1.7000000000000002,19.0,0.0
16788,인천,2019-08-27,0,23.900000000000002,27.9,1.3,78.53333333333333,4.1,1.6666666666666667,20.0,0.0
16789,인천,2019-08-28,0,24.7,28.5,0.0,79.3,5.1,2.466666666666667,19.5,0.0
16790,인천,2019-08-29,0,24.03333333333333,28.9,12.866666666666667,74.89999999999999,7.5,3.533333333333333,19.8,0.0
16791,인천,2019-08-30,0,22.166666666666668,26.3,0.03333333333333333,72.7,6.8,2.966666666666667,18.1,0.0
16792,인천,2019-08-31,0,22.633333333333336,28.1,0.0,72.7,5.9,2.3666666666666667,16.3,0.0
16793,인천,2019-09-01,0,22.53333333333333,27.4,0.0,75.39999999999999,3.4,1.5333333333333332,16.7,0.0
16794,인천,2019-09-02,0,22.933333333333334,29.8,0.0,73.26666666666667,6.1,1.9666666666666666,16.6,0.0
16795,인천,2019-09-03,0,23.3,28.1,1.2,76.23333333333333,4.4,1.8,19.2,0.0
16796,인천,2019-09-04,0,22.266666666666666,24.7,35.166666666666664,92.26666666666667,7.2,2.9333333333333336,20.1,0.0
16797,인천,2019-09-05,0,22.733333333333334,25.8,25.933333333333334,93.93333333333334,6.0,2.1999999999999997,21.3,0.0
16798,인천,2019-09-06,0,23.133333333333336,27.8,25.96666666666667,93.33333333333333,5.0,2.0,20.1,0.0
16799,인천,2019-09-07,0,23.900000000000002,29.5,31.066666666666666,87.06666666666666,18.7,7.5,20.0,0.0
16800,인천,2019-09-08,0,23.53333333333333,26.5,0.0,88.03333333333335,7.5,2.6333333333333333,20.5,0.0
16801,인천,2019-09-09,0,24.03333333333333,30.1,0.0,84.03333333333333,4.6,1.7,19.1,0.0
16802,인천,2019-09-10,0,22.53333333333333,26.5,102.36666666666667,93.89999999999999,8.2,2.9,20.3,0.0
16803,인천,2019-09-11,0,23.266666666666666,28.1,1.5666666666666667,79.93333333333334,5.8,3.266666666666667,20.0,0.0
16804,인천,2019-09-12,0,20.033333333333335,23.9,17.766666666666666,83.73333333333333,7.1,3.4,16.4,0.0
16805,인천,2019-09-13,0,21.733333333333334,27.6,0.3333333333333333,78.93333333333334,7.4,2.966666666666667,17.4,0.0
16806,인천,2019-09-14,0,21.766666666666666,24.7,2.9000000000000004,88.3,8.1,2.4,19.5,0.0
16807,인천,2019-09-15,0,22.400000000000002,28.0,0.0,79.8,7.0,2.6333333333333333,19.3,0.0
16808,인천,2019-09-16,0,22.866666666666664,29.1,0.0,68.83333333333333,7.9,2.9,18.3,0.0
16809,인천,2019-09-17,0,21.833333333333332,28.1,0.0,65.3,5.6,2.1666666666666665,14.2,0.0
16810,인천,2019-09-18,0,19.666666666666668,23.5,0.0,49.9,12.3,5.2,15.9,0.0
16811,인천,2019-09-19,0,18.233333333333334,24.5,0.0,51.26666666666667,11.0,2.966666666666667,9.6,0.0
16812,인천,2019-09-20,0,19.066666666666666,23.4,0.0,66.03333333333333,6.0,2.1,13.0,0.0
16813,인천,2019-09-21,0,19.366666666666667,22.6,0.0,72.3,4.6,2.066666666666667,16.3,0.0
16814,인천,2019-09-22,0,19.366666666666664,23.2,0.0,66.03333333333333,8.8,3.733333333333333,16.0,0.0
16815,인천,2019-09-23,0,19.233333333333334,24.0,0.0,58.800000000000004,6.9,2.733333333333333,15.2,0.0
16816,인천,2019-09-24,0,19.099999999999998,24.4,0.0,70.96666666666665,4.8,1.7,11.8,0.0
16817,인천,2019-09-25,0,19.466666666666665,25.3,0.0,81.2,3.5,1.4000000000000001,13.1,0.0
16818,인천,2019-09-26,0,21.099999999999998,28.1,0.0,73.66666666666667,4.4,1.3666666666666665,15.1,0.0
16819,인천,2019-09-27,0,21.666666666666668,27.1,0.0,73.8,4.1,1.4000000000000001,17.9,0.0
16820,인천,2019-09-28,0,21.433333333333334,27.4,0.0,75.5,4.3,1.8333333333333333,16.7,0.0
16821,인천,2019-09-29,0,20.566666666666666,26.9,0.0,81.43333333333334,3.9,1.7,13.6,0.0
16822,인천,2019-09-30,0,20.03333333333333,26.5,0.0,86.89999999999999,3.3,1.4666666666666668,14.0,0.0
16823,인천,2019-10-01,0,20.733333333333334,28.0,0.0,86.36666666666667,3.9,1.3,15.0,0.0
16824,인천,2019-10-02,0,21.400000000000002,25.3,6.733333333333333,88.66666666666667,6.6,2.433333333333333,16.6,0.0
16825,인천,2019-10-03,0,22.366666666666664,28.3,1.5,76.53333333333335,7.6,3.6666666666666665,18.7,0.0
16826,인천,2019-10-04,0,20.266666666666666,26.1,0.0,83.8,12.1,3.6333333333333333,14.4,0.0
16827,인천,2019-10-05,0,17.066666666666666,21.3,0.09999999999999999,74.7,15.3,4.7,13.1,0.0
16828,인천,2019-10-06,0,16.900000000000002,22.1,0.0,67.43333333333334,5.7,2.5666666666666664,12.6,0.0
16829,인천,2019-10-07,0,15.1,18.3,10.5,88.5,6.2,1.8999999999999997,12.0,0.0
16830,인천,2019-10-08,0,14.933333333333332,19.2,0.5666666666666667,57.53333333333333,12.5,4.533333333333333,8.9,0.0
16831,인천,2019-10-09,1,14.033333333333333,19.7,0.0,55.199999999999996,6.2,1.8333333333333333,6.3,0.0
16832,인천,2019-10-10,0,15.533333333333333,19.7,0.2333333333333333,73.83333333333333,6.0,1.7,8.6,0.0
16833,인천,2019-10-11,0,18.433333333333334,24.7,0.0,72.5,7.3,2.766666666666667,11.7,0.0
16834,인천,2019-10-12,0,17.766666666666666,22.6,0.0,59.53333333333333,8.0,4.066666666666666,13.0,0.0
16835,인천,2019-10-13,0,16.366666666666667,23.0,0.0,65.56666666666666,7.2,2.6333333333333333,10.7,0.0
16836,인천,2019-10-14,0,13.066666666666668,17.7,0.0,57.86666666666667,13.7,5.333333333333333,7.7,0.0
16837,인천,2019-10-15,1,13.0,20.0,0.0,63.166666666666664,9.1,2.3666666666666667,4.6,0.0
16838,인천,2019-10-16,0,13.800000000000002,19.6,0.0,68.93333333333334,4.9,2.0,7.0,0.0
16839,인천,2019-10-17,0,14.866666666666667,21.1,0.0,64.23333333333333,4.9,1.7333333333333334,8.3,0.0
16840,인천,2019-10-18,0,16.666666666666668,23.3,0.0,66.83333333333333,5.1,2.566666666666667,9.5,0.0
16841,인천,2019-10-19,0,16.23333333333333,21.4,0.0,75.7,6.5,2.6333333333333333,9.9,0.0
16842,인천,2019-10-20,0,15.266666666666666,21.3,0.0,81.46666666666665,4.3,1.5333333333333332,9.4,0.0
16843,인천,2019-10-21,0,16.233333333333334,22.7,0.0,78.83333333333333,4.1,1.9000000000000001,9.3,0.0
16844,인천,2019-10-22,0,16.966666666666665,23.3,0.0,75.7,4.0,1.5666666666666667,11.1,0.0
16845,인천,2019-10-23,0,16.7,20.5,0.0,73.86666666666666,3.8,1.7666666666666666,11.5,0.0
16846,인천,2019-10-24,0,17.733333333333334,23.1,0.0,63.36666666666667,6.6,2.6666666666666665,12.6,0.0
16847,인천,2019-10-25,0,15.266666666666666,21.4,0.0,69.86666666666666,12.2,3.6,9.5,0.0
16848,인천,2019-10-26,0,9.9,13.2,0.0,64.86666666666666,12.0,4.266666666666667,4.1,0.0
16849,인천,2019-10-27,0,12.033333333333333,17.1,0.0,62.56666666666666,6.0,2.1999999999999997,2.7,0.0
16850,인천,2019-10-28,0,14.266666666666666,18.7,2.6999999999999997,69.10000000000001,10.0,3.9,6.9,0.0
16851,인천,2019-10-29,0,12.5,17.4,0.03333333333333333,59.23333333333333,7.2,3.233333333333333,5.0,0.0
16852,인천,2019-10-30,0,12.433333333333332,17.9,0.0,67.36666666666666,5.7,2.266666666666667,3.0,0.0
16853,인천,2019-10-31,0,15.833333333333334,20.0,0.0,81.93333333333334,7.0,3.5,7.3,0.0
16854,인천,2019-11-01,0,14.5,19.8,0.0,50.199999999999996,8.7,3.1333333333333333,7.4,0.0
16855,인천,2019-11-02,0,13.166666666666666,17.7,0.0,66.56666666666666,4.7,1.2666666666666666,5.0,0.0
16856,인천,2019-11-03,0,14.666666666666666,20.4,0.0,58.63333333333333,7.0,2.8000000000000003,5.9,0.0
16857,인천,2019-11-04,0,13.266666666666666,18.5,0.0,69.76666666666667,4.5,2.1999999999999997,6.5,0.0
16858,인천,2019-11-05,0,12.633333333333333,17.1,0.0,68.3,7.1,2.533333333333333,6.5,0.0
16859,인천,2019-11-06,0,10.966666666666667,15.5,0.0,61.13333333333333,7.5,2.3666666666666667,2.5,0.0
16860,인천,2019-11-07,0,9.200000000000001,13.4,0.0,46.199999999999996,13.4,5.233333333333333,5.5,0.0
16861,인천,2019-11-08,0,8.1,13.2,0.0,41.9,8.8,3.233333333333333,-1.8,0.0
16862,인천,2019-11-09,0,10.766666666666666,16.6,0.0,62.699999999999996,4.2,1.7000000000000002,2.2,0.0
16863,인천,2019-11-10,0,10.799999999999999,15.5,25.3,76.13333333333333,12.0,3.033333333333333,4.0,0.0
16864,인천,2019-11-11,0,12.133333333333333,15.5,0.7666666666666666,70.96666666666665,11.3,4.6000000000000005,6.0,0.0
16865,인천,2019-11-12,0,10.6,15.0,0.0,63.800000000000004,5.3,1.3,2.6,0.0
16866,인천,2019-11-13,0,8.766666666666666,15.7,10.533333333333333,72.76666666666667,16.0,5.1000000000000005,2.7,0.0
16867,인천,2019-11-14,0,2.8666666666666667,11.2,0.0,46.4,14.1,3.9,-2.5,0.0
